# x, y, T_numerical, T_analytical
0.150301, 0.991984, 1.03765, 1.03765
0.160321, 0, 0, 0
0.160321, 0.01002, 1.37627, 1.37627
0.160321, 0.0200401, 2.75118, 2.75118
0.160321, 0.0300601, 4.12336, 4.12336
0.160321, 0.0400802, 5.49146, 5.49146
0.160321, 0.0501002, 6.85412, 6.85412
0.160321, 0.0601202, 8.20998, 8.20998
0.160321, 0.0701403, 9.55771, 9.55771
0.160321, 0.0801603, 10.896, 10.896
0.160321, 0.0901804, 12.2234, 12.2234
0.160321, 0.1002, 13.5388, 13.5388
0.160321, 0.11022, 14.8407, 14.8407
0.160321, 0.12024, 16.128, 16.128
0.160321, 0.130261, 17.3992, 17.3992
0.160321, 0.140281, 18.6532, 18.6532
0.160321, 0.150301, 19.8888, 19.8888
0.160321, 0.160321, 21.1046, 21.1046
0.160321, 0.170341, 22.2995, 22.2995
0.160321, 0.180361, 23.4723, 23.4723
0.160321, 0.190381, 24.6219, 24.6219
0.160321, 0.200401, 25.747, 25.747
0.160321, 0.210421, 26.8467, 26.8467
0.160321, 0.220441, 27.9197, 27.9197
0.160321, 0.230461, 28.9651, 28.9651
0.160321, 0.240481, 29.9818, 29.9818
0.160321, 0.250501, 30.9688, 30.9688
0.160321, 0.260521, 31.9251, 31.9251
0.160321, 0.270541, 32.8498, 32.8498
0.160321, 0.280561, 33.7419, 33.7419
0.160321, 0.290581, 34.6006, 34.6006
0.160321, 0.300601, 35.425, 35.425
0.160321, 0.310621, 36.2142, 36.2143
0.160321, 0.320641, 36.9677, 36.9677
0.160321, 0.330661, 37.6845, 37.6845
0.160321, 0.340681, 38.3639, 38.3639
0.160321, 0.350701, 39.0053, 39.0053
0.160321, 0.360721, 39.6081, 39.6081
0.160321, 0.370741, 40.1717, 40.1717
0.160321, 0.380762, 40.6954, 40.6954
0.160321, 0.390782, 41.1788, 41.1788
0.160321, 0.400802, 41.6214, 41.6214
0.160321, 0.410822, 42.0228, 42.0228
0.160321, 0.420842, 42.3825, 42.3825
0.160321, 0.430862, 42.7003, 42.7003
0.160321, 0.440882, 42.9757, 42.9757
0.160321, 0.450902, 43.2086, 43.2086
0.160321, 0.460922, 43.3986, 43.3986
0.160321, 0.470942, 43.5456, 43.5456
0.160321, 0.480962, 43.6495, 43.6495
0.160321, 0.490982, 43.7102, 43.7102
0.160321, 0.501002, 43.7275, 43.7275
0.160321, 0.511022, 43.7015, 43.7015
0.160321, 0.521042, 43.6322, 43.6322
0.160321, 0.531062, 43.5197, 43.5197
0.160321, 0.541082, 43.364, 43.364
0.160321, 0.551102, 43.1654, 43.1654
0.160321, 0.561122, 42.924, 42.924
0.160321, 0.571142, 42.6401, 42.6401
0.160321, 0.581162, 42.3139, 42.3139
0.160321, 0.591182, 41.9458, 41.9459
0.160321, 0.601202, 41.5362, 41.5362
0.160321, 0.611222, 41.0854, 41.0854
0.160321, 0.621242, 40.5939, 40.5939
0.160321, 0.631263, 40.0621, 40.0621
0.160321, 0.641283, 39.4907, 39.4907
0.160321, 0.651303, 38.8801, 38.8801
0.160321, 0.661323, 38.231, 38.231
0.160321, 0.671343, 37.5441, 37.5441
0.160321, 0.681363, 36.8199, 36.8199
0.160321, 0.691383, 36.0592, 36.0592
0.160321, 0.701403, 35.2629, 35.2629
0.160321, 0.711423, 34.4315, 34.4315
0.160321, 0.721443, 33.5661, 33.5661
0.160321, 0.731463, 32.6674, 32.6674
0.160321, 0.741483, 31.7363, 31.7363
0.160321, 0.751503, 30.7738, 30.7738
0.160321, 0.761523, 29.7808, 29.7808
0.160321, 0.771543, 28.7583, 28.7583
0.160321, 0.781563, 27.7073, 27.7073
0.160321, 0.791583, 26.6288, 26.6289
0.160321, 0.801603, 25.524, 25.524
0.160321, 0.811623, 24.3939, 24.3939
0.160321, 0.821643, 23.2396, 23.2396
0.160321, 0.831663, 22.0622, 22.0622
0.160321, 0.841683, 20.863, 20.8631
0.160321, 0.851703, 19.6432, 19.6432
0.160321, 0.861723, 18.4039, 18.4039
0.160321, 0.871743, 17.1463, 17.1463
0.160321, 0.881764, 15.8718, 15.8718
0.160321, 0.891784, 14.5815, 14.5815
0.160321, 0.901804, 13.2768, 13.2768
0.160321, 0.911824, 11.9589, 11.9589
0.160321, 0.921844, 10.6291, 10.6291
0.160321, 0.931864, 9.28888, 9.28888
0.160321, 0.941884, 7.93942, 7.93942
0.160321, 0.951904, 6.58209, 6.58209
0.160321, 0.961924, 5.21823, 5.21823
0.160321, 0.971944, 3.84921, 3.84921
0.160321, 0.981964, 2.47637, 2.47637
0.160321, 0.991984, 1.10108, 1.10108
0.170341, 0, 0, 0
0.170341, 0.01002, 1.4542, 1.4542
0.170341, 0.0200401, 2.90695, 2.90695
0.170341, 0.0300601, 4.35682, 4.35682
0.170341, 0.0400802, 5.80238, 5.80238
0.170341, 0.0501002, 7.24219, 7.24219
0.170341, 0.0601202, 8.67482, 8.67482
0.170341, 0.0701403, 10.0989, 10.0989
0.170341, 0.0801603, 11.5129, 11.5129
0.170341, 0.0901804, 12.9155, 12.9155
0.170341, 0.1002, 14.3053, 14.3053
0.170341, 0.11022, 15.681, 15.681
0.170341, 0.12024, 17.0411, 17.0411
0.170341, 0.130261, 18.3843, 18.3843
0.170341, 0.140281, 19.7093, 19.7093
0.170341, 0.150301, 21.0148, 21.0148
0.170341, 0.160321, 22.2995, 22.2995
0.170341, 0.170341, 23.5621, 23.5621
0.170341, 0.180361, 24.8013, 24.8013
0.170341, 0.190381, 26.0159, 26.0159
0.170341, 0.200401, 27.2048, 27.2048
0.170341, 0.210421, 28.3667, 28.3667
0.170341, 0.220441, 29.5005, 29.5005
0.170341, 0.230461, 30.6051, 30.6051
0.170341, 0.240481, 31.6793, 31.6793
0.170341, 0.250501, 32.7222, 32.7222
0.170341, 0.260521, 33.7326, 33.7327
0.170341, 0.270541, 34.7097, 34.7097
0.170341, 0.280561, 35.6523, 35.6523
0.170341, 0.290581, 36.5596, 36.5596
0.170341, 0.300601, 37.4307, 37.4307
0.170341, 0.310621, 38.2647, 38.2647
0.170341, 0.320641, 39.0607, 39.0607
0.170341, 0.330661, 39.8181, 39.8181
0.170341, 0.340681, 40.536, 40.536
0.170341, 0.350701, 41.2138, 41.2138
0.170341, 0.360721, 41.8507, 41.8507
0.170341, 0.370741, 42.4461, 42.4461
0.170341, 0.380762, 42.9995, 42.9995
0.170341, 0.390782, 43.5103, 43.5103
0.170341, 0.400802, 43.978, 43.978
0.170341, 0.410822, 44.4021, 44.4021
0.170341, 0.420842, 44.7822, 44.7822
0.170341, 0.430862, 45.1179, 45.1179
0.170341, 0.440882, 45.4089, 45.4089
0.170341, 0.450902, 45.655, 45.655
0.170341, 0.460922, 45.8558, 45.8558
0.170341, 0.470942, 46.0111, 46.0111
0.170341, 0.480962, 46.1209, 46.1209
0.170341, 0.490982, 46.185, 46.185
0.170341, 0.501002, 46.2033, 46.2033
0.170341, 0.511022, 46.1758, 46.1758
0.170341, 0.521042, 46.1026, 46.1026
0.170341, 0.531062, 45.9837, 45.9837
0.170341, 0.541082, 45.8192, 45.8192
0.170341, 0.551102, 45.6094, 45.6094
0.170341, 0.561122, 45.3543, 45.3543
0.170341, 0.571142, 45.0543, 45.0543
0.170341, 0.581162, 44.7097, 44.7097
0.170341, 0.591182, 44.3208, 44.3208
0.170341, 0.601202, 43.8879, 43.8879
0.170341, 0.611222, 43.4116, 43.4116
0.170341, 0.621242, 42.8922, 42.8922
0.170341, 0.631263, 42.3304, 42.3304
0.170341, 0.641283, 41.7266, 41.7266
0.170341, 0.651303, 41.0815, 41.0815
0.170341, 0.661323, 40.3956, 40.3956
0.170341, 0.671343, 39.6698, 39.6698
0.170341, 0.681363, 38.9046, 38.9046
0.170341, 0.691383, 38.1009, 38.1009
0.170341, 0.701403, 37.2594, 37.2594
0.170341, 0.711423, 36.381, 36.381
0.170341, 0.721443, 35.4666, 35.4666
0.170341, 0.731463, 34.517, 34.517
0.170341, 0.741483, 33.5332, 33.5332
0.170341, 0.751503, 32.5162, 32.5162
0.170341, 0.761523, 31.467, 31.467
0.170341, 0.771543, 30.3866, 30.3866
0.170341, 0.781563, 29.2761, 29.2761
0.170341, 0.791583, 28.1365, 28.1365
0.170341, 0.801603, 26.9691, 26.9691
0.170341, 0.811623, 25.775, 25.775
0.170341, 0.821643, 24.5554, 24.5554
0.170341, 0.831663, 23.3114, 23.3114
0.170341, 0.841683, 22.0443, 22.0443
0.170341, 0.851703, 20.7554, 20.7554
0.170341, 0.861723, 19.4459, 19.4459
0.170341, 0.871743, 18.1171, 18.1171
0.170341, 0.881764, 16.7704, 16.7704
0.170341, 0.891784, 15.4071, 15.4071
0.170341, 0.901804, 14.0285, 14.0285
0.170341, 0.911824, 12.636, 12.636
0.170341, 0.921844, 11.2309, 11.231
0.170341, 0.931864, 9.81481, 9.81481
0.170341, 0.941884, 8.38894, 8.38894
0.170341, 0.951904, 6.95476, 6.95476
0.170341, 0.961924, 5.51368, 5.51368
0.170341, 0.971944, 4.06715, 4.06715
0.170341, 0.981964, 2.61658, 2.61658
0.170341, 0.991984, 1.16343, 1.16343
0.180361, 0, 0, 0
0.180361, 0.01002, 1.53068, 1.53068
0.180361, 0.0200401, 3.05984, 3.05984
0.180361, 0.0300601, 4.58597, 4.58597
0.180361, 0.0400802, 6.10755, 6.10755
0.180361, 0.0501002, 7.62308, 7.62308
0.180361, 0.0601202, 9.13106, 9.13106
0.180361, 0.0701403, 10.63, 10.63
0.180361, 0.0801603, 12.1184, 12.1184
0.180361, 0.0901804, 13.5948, 13.5948
0.180361, 0.1002, 15.0577, 15.0577
0.180361, 0.11022, 16.5057, 16.5057
0.180361, 0.12024, 17.9374, 17.9374
0.180361, 0.130261, 19.3512, 19.3512
0.180361, 0.140281, 20.7459, 20.7459
0.180361, 0.150301, 22.1201, 22.1201
0.180361, 0.160321, 23.4723, 23.4723
0.180361, 0.170341, 24.8013, 24.8013
0.180361, 0.180361, 26.1057, 26.1057
0.180361, 0.190381, 27.3842, 27.3842
0.180361, 0.200401, 28.6356, 28.6356
0.180361, 0.210421, 29.8586, 29.8586
0.180361, 0.220441, 31.0521, 31.0521
0.180361, 0.230461, 32.2147, 32.2147
0.180361, 0.240481, 33.3455, 33.3455
0.180361, 0.250501, 34.4432, 34.4432
0.180361, 0.260521, 35.5068, 35.5068
0.180361, 0.270541, 36.5352, 36.5352
0.180361, 0.280561, 37.5274, 37.5274
0.180361, 0.290581, 38.4824, 38.4824
0.180361, 0.300601, 39.3993, 39.3993
0.180361, 0.310621, 40.2771, 40.2771
0.180361, 0.320641, 41.1151, 41.1151
0.180361, 0.330661, 41.9123, 41.9123
0.180361, 0.340681, 42.668, 42.668
0.180361, 0.350701, 43.3814, 43.3814
0.180361, 0.360721, 44.0518, 44.0518
0.180361, 0.370741, 44.6785, 44.6785
0.180361, 0.380762, 45.261, 45.261
0.180361, 0.390782, 45.7987, 45.7987
0.180361, 0.400802, 46.291, 46.291
0.180361, 0.410822, 46.7374, 46.7374
0.180361, 0.420842, 47.1375, 47.1375
0.180361, 0.430862, 47.4908, 47.4908
0.180361, 0.440882, 47.7972, 47.7972
0.180361, 0.450902, 48.0562, 48.0562
0.180361, 0.460922, 48.2675, 48.2675
0.180361, 0.470942, 48.431, 48.431
0.180361, 0.480962, 48.5466, 48.5466
0.180361, 0.490982, 48.614, 48.614
0.180361, 0.501002, 48.6333, 48.6333
0.180361, 0.511022, 48.6044, 48.6044
0.180361, 0.521042, 48.5273, 48.5273
0.180361, 0.531062, 48.4022, 48.4022
0.180361, 0.541082, 48.2291, 48.2291
0.180361, 0.551102, 48.0082, 48.0082
0.180361, 0.561122, 47.7397, 47.7397
0.180361, 0.571142, 47.4239, 47.4239
0.180361, 0.581162, 47.0612, 47.0612
0.180361, 0.591182, 46.6518, 46.6518
0.180361, 0.601202, 46.1962, 46.1962
0.180361, 0.611222, 45.6948, 45.6948
0.180361, 0.621242, 45.1481, 45.1481
0.180361, 0.631263, 44.5567, 44.5567
0.180361, 0.641283, 43.9212, 43.9212
0.180361, 0.651303, 43.2421, 43.2421
0.180361, 0.661323, 42.5202, 42.5202
0.180361, 0.671343, 41.7561, 41.7561
0.180361, 0.681363, 40.9507, 40.9507
0.180361, 0.691383, 40.1047, 40.1047
0.180361, 0.701403, 39.219, 39.219
0.180361, 0.711423, 38.2944, 38.2944
0.180361, 0.721443, 37.3319, 37.3319
0.180361, 0.731463, 36.3324, 36.3324
0.180361, 0.741483, 35.2968, 35.2968
0.180361, 0.751503, 34.2264, 34.2264
0.180361, 0.761523, 33.1219, 33.1219
0.180361, 0.771543, 31.9847, 31.9847
0.180361, 0.781563, 30.8158, 30.8158
0.180361, 0.791583, 29.6163, 29.6164
0.180361, 0.801603, 28.3876, 28.3876
0.180361, 0.811623, 27.1306, 27.1306
0.180361, 0.821643, 25.8468, 25.8468
0.180361, 0.831663, 24.5374, 24.5374
0.180361, 0.841683, 23.2037, 23.2037
0.180361, 0.851703, 21.847, 21.847
0.180361, 0.861723, 20.4686, 20.4686
0.180361, 0.871743, 19.07, 19.07
0.180361, 0.881764, 17.6524, 17.6524
0.180361, 0.891784, 16.2174, 16.2174
0.180361, 0.901804, 14.7663, 14.7663
0.180361, 0.911824, 13.3005, 13.3005
0.180361, 0.921844, 11.8216, 11.8216
0.180361, 0.931864, 10.331, 10.331
0.180361, 0.941884, 8.83014, 8.83014
0.180361, 0.951904, 7.32053, 7.32053
0.180361, 0.961924, 5.80367, 5.80367
0.180361, 0.971944, 4.28106, 4.28106
0.180361, 0.981964, 2.7542, 2.7542
0.180361, 0.991984, 1.22461, 1.22461
0.190381, 0, 0, 0
0.190381, 0.01002, 1.60564, 1.60564
0.190381, 0.0200401, 3.20969, 3.20969
0.190381, 0.0300601, 4.81056, 4.81056
0.190381, 0.0400802, 6.40667, 6.40667
0.190381, 0.0501002, 7.99643, 7.99643
0.190381, 0.0601202, 9.57826, 9.57826
0.190381, 0.0701403, 11.1506, 11.1506
0.190381, 0.0801603, 12.7119, 12.7119
0.190381, 0.0901804, 14.2606, 14.2606
0.190381, 0.1002, 15.7952, 15.7952
0.190381, 0.11022, 17.3141, 17.3141
0.190381, 0.12024, 18.8158, 18.8158
0.190381, 0.130261, 20.299, 20.299
0.190381, 0.140281, 21.762, 21.762
0.190381, 0.150301, 23.2034, 23.2034
0.190381, 0.160321, 24.6219, 24.6219
0.190381, 0.170341, 26.0159, 26.0159
0.190381, 0.180361, 27.3842, 27.3842
0.190381, 0.190381, 28.7254, 28.7254
0.190381, 0.200401, 30.038, 30.038
0.190381, 0.210421, 31.321, 31.321
0.190381, 0.220441, 32.5728, 32.5728
0.190381, 0.230461, 33.7925, 33.7925
0.190381, 0.240481, 34.9786, 34.9786
0.190381, 0.250501, 36.1301, 36.1301
0.190381, 0.260521, 37.2457, 37.2457
0.190381, 0.270541, 38.3245, 38.3245
0.190381, 0.280561, 39.3653, 39.3653
0.190381, 0.290581, 40.3671, 40.3671
0.190381, 0.300601, 41.3289, 41.3289
0.190381, 0.310621, 42.2497, 42.2497
0.190381, 0.320641, 43.1287, 43.1287
0.190381, 0.330661, 43.9649, 43.9649
0.190381, 0.340681, 44.7576, 44.7576
0.190381, 0.350701, 45.506, 45.506
0.190381, 0.360721, 46.2092, 46.2092
0.190381, 0.370741, 46.8667, 46.8667
0.190381, 0.380762, 47.4777, 47.4777
0.190381, 0.390782, 48.0417, 48.0417
0.190381, 0.400802, 48.5581, 48.5581
0.190381, 0.410822, 49.0263, 49.0263
0.190381, 0.420842, 49.446, 49.446
0.190381, 0.430862, 49.8167, 49.8167
0.190381, 0.440882, 50.1381, 50.1381
0.190381, 0.450902, 50.4097, 50.4097
0.190381, 0.460922, 50.6314, 50.6314
0.190381, 0.470942, 50.803, 50.803
0.190381, 0.480962, 50.9242, 50.9242
0.190381, 0.490982, 50.9949, 50.9949
0.190381, 0.501002, 51.0151, 51.0151
0.190381, 0.511022, 50.9848, 50.9848
0.190381, 0.521042, 50.904, 50.904
0.190381, 0.531062, 50.7727, 50.7727
0.190381, 0.541082, 50.5911, 50.5911
0.190381, 0.551102, 50.3594, 50.3594
0.190381, 0.561122, 50.0777, 50.0778
0.190381, 0.571142, 49.7465, 49.7465
0.190381, 0.581162, 49.366, 49.366
0.190381, 0.591182, 48.9365, 48.9366
0.190381, 0.601202, 48.4586, 48.4586
0.190381, 0.611222, 47.9327, 47.9327
0.190381, 0.621242, 47.3592, 47.3592
0.190381, 0.631263, 46.7389, 46.7389
0.190381, 0.641283, 46.0722, 46.0722
0.190381, 0.651303, 45.3599, 45.3599
0.190381, 0.661323, 44.6026, 44.6026
0.190381, 0.671343, 43.8012, 43.8012
0.190381, 0.681363, 42.9563, 42.9563
0.190381, 0.691383, 42.0689, 42.0689
0.190381, 0.701403, 41.1398, 41.1398
0.190381, 0.711423, 40.1699, 40.1699
0.190381, 0.721443, 39.1602, 39.1602
0.190381, 0.731463, 38.1117, 38.1118
0.190381, 0.741483, 37.0255, 37.0255
0.190381, 0.751503, 35.9026, 35.9026
0.190381, 0.761523, 34.7441, 34.7441
0.190381, 0.771543, 33.5512, 33.5512
0.190381, 0.781563, 32.325, 32.325
0.190381, 0.791583, 31.0668, 31.0668
0.190381, 0.801603, 29.7778, 29.7778
0.190381, 0.811623, 28.4594, 28.4594
0.190381, 0.821643, 27.1127, 27.1127
0.190381, 0.831663, 25.7391, 25.7391
0.190381, 0.841683, 24.3401, 24.3401
0.190381, 0.851703, 22.9169, 22.9169
0.190381, 0.861723, 21.4711, 21.4711
0.190381, 0.871743, 20.0039, 20.0039
0.190381, 0.881764, 18.5169, 18.5169
0.190381, 0.891784, 17.0116, 17.0116
0.190381, 0.901804, 15.4895, 15.4895
0.190381, 0.911824, 13.9519, 13.9519
0.190381, 0.921844, 12.4006, 12.4006
0.190381, 0.931864, 10.837, 10.837
0.190381, 0.941884, 9.2626, 9.2626
0.190381, 0.951904, 7.67906, 7.67906
0.190381, 0.961924, 6.08791, 6.08791
0.190381, 0.971944, 4.49072, 4.49072
0.190381, 0.981964, 2.88909, 2.88909
0.190381, 0.991984, 1.28459, 1.28459
0.200401, 0, 0, 0
0.200401, 0.01002, 1.67902, 1.67902
0.200401, 0.0200401, 3.35637, 3.35637
0.200401, 0.0300601, 5.0304, 5.0304
0.200401, 0.0400802, 6.69944, 6.69944
0.200401, 0.0501002, 8.36184, 8.36184
0.200401, 0.0601202, 10.016, 10.016
0.200401, 0.0701403, 11.6602, 11.6602
0.200401, 0.0801603, 13.2928, 13.2928
0.200401, 0.0901804, 14.9123, 14.9123
0.200401, 0.1002, 16.517, 16.517
0.200401, 0.11022, 18.1053, 18.1053
0.200401, 0.12024, 19.6757, 19.6757
0.200401, 0.130261, 21.2266, 21.2266
0.200401, 0.140281, 22.7564, 22.7564
0.200401, 0.150301, 24.2638, 24.2638
0.200401, 0.160321, 25.747, 25.747
0.200401, 0.170341, 27.2048, 27.2048
0.200401, 0.180361, 28.6356, 28.6356
0.200401, 0.190381, 30.038, 30.038
0.200401, 0.200401, 31.4107, 31.4107
0.200401, 0.210421, 32.7523, 32.7523
0.200401, 0.220441, 34.0613, 34.0614
0.200401, 0.230461, 35.3367, 35.3367
0.200401, 0.240481, 36.577, 36.577
0.200401, 0.250501, 37.7811, 37.7811
0.200401, 0.260521, 38.9478, 38.9478
0.200401, 0.270541, 40.0758, 40.0758
0.200401, 0.280561, 41.1642, 41.1642
0.200401, 0.290581, 42.2118, 42.2118
0.200401, 0.300601, 43.2175, 43.2175
0.200401, 0.310621, 44.1804, 44.1804
0.200401, 0.320641, 45.0996, 45.0996
0.200401, 0.330661, 45.974, 45.974
0.200401, 0.340681, 46.803, 46.803
0.200401, 0.350701, 47.5855, 47.5855
0.200401, 0.360721, 48.3209, 48.3209
0.200401, 0.370741, 49.0084, 49.0084
0.200401, 0.380762, 49.6473, 49.6473
0.200401, 0.390782, 50.2371, 50.2371
0.200401, 0.400802, 50.7771, 50.7771
0.200401, 0.410822, 51.2667, 51.2667
0.200401, 0.420842, 51.7056, 51.7056
0.200401, 0.430862, 52.0932, 52.0932
0.200401, 0.440882, 52.4292, 52.4293
0.200401, 0.450902, 52.7133, 52.7133
0.200401, 0.460922, 52.9452, 52.9452
0.200401, 0.470942, 53.1245, 53.1245
0.200401, 0.480962, 53.2513, 53.2513
0.200401, 0.490982, 53.3253, 53.3253
0.200401, 0.501002, 53.3464, 53.3464
0.200401, 0.511022, 53.3147, 53.3147
0.200401, 0.521042, 53.2302, 53.2302
0.200401, 0.531062, 53.0929, 53.0929
0.200401, 0.541082, 52.903, 52.903
0.200401, 0.551102, 52.6607, 52.6607
0.200401, 0.561122, 52.3662, 52.3662
0.200401, 0.571142, 52.0198, 52.0198
0.200401, 0.581162, 51.6219, 51.6219
0.200401, 0.591182, 51.1728, 51.1728
0.200401, 0.601202, 50.6731, 50.6731
0.200401, 0.611222, 50.1231, 50.1231
0.200401, 0.621242, 49.5235, 49.5235
0.200401, 0.631263, 48.8747, 48.8747
0.200401, 0.641283, 48.1776, 48.1776
0.200401, 0.651303, 47.4327, 47.4327
0.200401, 0.661323, 46.6409, 46.6409
0.200401, 0.671343, 45.8028, 45.8028
0.200401, 0.681363, 44.9193, 44.9193
0.200401, 0.691383, 43.9913, 43.9913
0.200401, 0.701403, 43.0198, 43.0198
0.200401, 0.711423, 42.0056, 42.0056
0.200401, 0.721443, 40.9498, 40.9498
0.200401, 0.731463, 39.8534, 39.8534
0.200401, 0.741483, 38.7175, 38.7175
0.200401, 0.751503, 37.5433, 37.5433
0.200401, 0.761523, 36.3318, 36.3318
0.200401, 0.771543, 35.0844, 35.0844
0.200401, 0.781563, 33.8022, 33.8022
0.200401, 0.791583, 32.4865, 32.4865
0.200401, 0.801603, 31.1386, 31.1386
0.200401, 0.811623, 29.7599, 29.7599
0.200401, 0.821643, 28.3517, 28.3517
0.200401, 0.831663, 26.9154, 26.9154
0.200401, 0.841683, 25.4524, 25.4524
0.200401, 0.851703, 23.9642, 23.9642
0.200401, 0.861723, 22.4522, 22.4522
0.200401, 0.871743, 20.918, 20.918
0.200401, 0.881764, 19.3631, 19.3631
0.200401, 0.891784, 17.789, 17.789
0.200401, 0.901804, 16.1973, 16.1973
0.200401, 0.911824, 14.5895, 14.5895
0.200401, 0.921844, 12.9673, 12.9673
0.200401, 0.931864, 11.3322, 11.3322
0.200401, 0.941884, 9.68588, 9.68588
0.200401, 0.951904, 8.02997, 8.02997
0.200401, 0.961924, 6.36611, 6.36611
0.200401, 0.971944, 4.69594, 4.69594
0.200401, 0.981964, 3.02111, 3.02111
0.200401, 0.991984, 1.34329, 1.34329
0.210421, 0, 0, 0
0.210421, 0.01002, 1.75073, 1.75073
0.210421, 0.0200401, 3.49972, 3.49972
0.210421, 0.0300601, 5.24524, 5.24524
0.210421, 0.0400802, 6.98557, 6.98557
0.210421, 0.0501002, 8.71898, 8.71898
0.210421, 0.0601202, 10.4437, 10.4437
0.210421, 0.0701403, 12.1582, 12.1582
0.210421, 0.0801603, 13.8605, 13.8605
0.210421, 0.0901804, 15.5492, 15.5492
0.210421, 0.1002, 17.2224, 17.2224
0.210421, 0.11022, 18.8786, 18.8786
0.210421, 0.12024, 20.516, 20.516
0.210421, 0.130261, 22.1332, 22.1332
0.210421, 0.140281, 23.7284, 23.7284
0.210421, 0.150301, 25.3001, 25.3001
0.210421, 0.160321, 26.8467, 26.8467
0.210421, 0.170341, 28.3667, 28.3667
0.210421, 0.180361, 29.8586, 29.8586
0.210421, 0.190381, 31.321, 31.321
0.210421, 0.200401, 32.7523, 32.7523
0.210421, 0.210421, 34.1511, 34.1511
0.210421, 0.220441, 35.5161, 35.5161
0.210421, 0.230461, 36.8459, 36.8459
0.210421, 0.240481, 38.1392, 38.1392
0.210421, 0.250501, 39.3947, 39.3948
0.210421, 0.260521, 40.6112, 40.6112
0.210421, 0.270541, 41.7875, 41.7875
0.210421, 0.280561, 42.9223, 42.9223
0.210421, 0.290581, 44.0146, 44.0146
0.210421, 0.300601, 45.0633, 45.0633
0.210421, 0.310621, 46.0674, 46.0674
0.210421, 0.320641, 47.0258, 47.0258
0.210421, 0.330661, 47.9376, 47.9376
0.210421, 0.340681, 48.8019, 48.8019
0.210421, 0.350701, 49.6179, 49.6179
0.210421, 0.360721, 50.3846, 50.3847
0.210421, 0.370741, 51.1015, 51.1015
0.210421, 0.380762, 51.7678, 51.7678
0.210421, 0.390782, 52.3827, 52.3827
0.210421, 0.400802, 52.9457, 52.9457
0.210421, 0.410822, 53.4563, 53.4563
0.210421, 0.420842, 53.9139, 53.9139
0.210421, 0.430862, 54.3181, 54.3181
0.210421, 0.440882, 54.6685, 54.6685
0.210421, 0.450902, 54.9647, 54.9647
0.210421, 0.460922, 55.2064, 55.2064
0.210421, 0.470942, 55.3935, 55.3935
0.210421, 0.480962, 55.5256, 55.5256
0.210421, 0.490982, 55.6028, 55.6028
0.210421, 0.501002, 55.6248, 55.6248
0.210421, 0.511022, 55.5918, 55.5918
0.210421, 0.521042, 55.5036, 55.5036
0.210421, 0.531062, 55.3605, 55.3605
0.210421, 0.541082, 55.1625, 55.1625
0.210421, 0.551102, 54.9098, 54.9098
0.210421, 0.561122, 54.6027, 54.6027
0.210421, 0.571142, 54.2416, 54.2416
0.210421, 0.581162, 53.8267, 53.8267
0.210421, 0.591182, 53.3584, 53.3584
0.210421, 0.601202, 52.8373, 52.8373
0.210421, 0.611222, 52.2638, 52.2638
0.210421, 0.621242, 51.6386, 51.6386
0.210421, 0.631263, 50.9622, 50.9622
0.210421, 0.641283, 50.2353, 50.2353
0.210421, 0.651303, 49.4586, 49.4586
0.210421, 0.661323, 48.6329, 48.6329
0.210421, 0.671343, 47.759, 47.759
0.210421, 0.681363, 46.8378, 46.8378
0.210421, 0.691383, 45.8702, 45.8702
0.210421, 0.701403, 44.8571, 44.8571
0.210421, 0.711423, 43.7996, 43.7996
0.210421, 0.721443, 42.6987, 42.6987
0.210421, 0.731463, 41.5555, 41.5555
0.210421, 0.741483, 40.3711, 40.3711
0.210421, 0.751503, 39.1467, 39.1467
0.210421, 0.761523, 37.8836, 37.8836
0.210421, 0.771543, 36.5828, 36.5828
0.210421, 0.781563, 35.2459, 35.2459
0.210421, 0.791583, 33.874, 33.874
0.210421, 0.801603, 32.4685, 32.4685
0.210421, 0.811623, 31.0309, 31.0309
0.210421, 0.821643, 29.5626, 29.5626
0.210421, 0.831663, 28.0649, 28.0649
0.210421, 0.841683, 26.5394, 26.5394
0.210421, 0.851703, 24.9877, 24.9877
0.210421, 0.861723, 23.4112, 23.4112
0.210421, 0.871743, 21.8114, 21.8114
0.210421, 0.881764, 20.1901, 20.1901
0.210421, 0.891784, 18.5488, 18.5488
0.210421, 0.901804, 16.8891, 16.8891
0.210421, 0.911824, 15.2126, 15.2126
0.210421, 0.921844, 13.5211, 13.5211
0.210421, 0.931864, 11.8162, 11.8162
0.210421, 0.941884, 10.0996, 10.0996
0.210421, 0.951904, 8.37293, 8.37293
0.210421, 0.961924, 6.638, 6.63801
0.210421, 0.971944, 4.8965, 4.8965
0.210421, 0.981964, 3.15014, 3.15014
0.210421, 0.991984, 1.40066, 1.40067
0.220441, 0, 0, 0
0.220441, 0.01002, 1.8207, 1.8207
0.220441, 0.0200401, 3.6396, 3.6396
0.220441, 0.0300601, 5.45489, 5.4549
0.220441, 0.0400802, 7.26478, 7.26478
0.220441, 0.0501002, 9.06747, 9.06747
0.220441, 0.0601202, 10.8612, 10.8612
0.220441, 0.0701403, 12.6441, 12.6441
0.220441, 0.0801603, 14.4145, 14.4145
0.220441, 0.0901804, 16.1707, 16.1707
0.220441, 0.1002, 17.9108, 17.9108
0.220441, 0.11022, 19.6331, 19.6331
